label,lh_pt0_x,lh_pt0_y,lh_pt0_z,lh_pt1_x,lh_pt1_y,lh_pt1_z,lh_pt2_x,lh_pt2_y,lh_pt2_z,lh_pt3_x,lh_pt3_y,lh_pt3_z,lh_pt4_x,lh_pt4_y,lh_pt4_z,lh_pt5_x,lh_pt5_y,lh_pt5_z,lh_pt6_x,lh_pt6_y,lh_pt6_z,lh_pt7_x,lh_pt7_y,lh_pt7_z,lh_pt8_x,lh_pt8_y,lh_pt8_z,lh_pt9_x,lh_pt9_y,lh_pt9_z,lh_pt10_x,lh_pt10_y,lh_pt10_z,lh_pt11_x,lh_pt11_y,lh_pt11_z,lh_pt12_x,lh_pt12_y,lh_pt12_z,lh_pt13_x,lh_pt13_y,lh_pt13_z,lh_pt14_x,lh_pt14_y,lh_pt14_z,lh_pt15_x,lh_pt15_y,lh_pt15_z,lh_pt16_x,lh_pt16_y,lh_pt16_z,lh_pt17_x,lh_pt17_y,lh_pt17_z,lh_pt18_x,lh_pt18_y,lh_pt18_z,lh_pt19_x,lh_pt19_y,lh_pt19_z,lh_pt20_x,lh_pt20_y,lh_pt20_z,rh_pt0_x,rh_pt0_y,rh_pt0_z,rh_pt1_x,rh_pt1_y,rh_pt1_z,rh_pt2_x,rh_pt2_y,rh_pt2_z,rh_pt3_x,rh_pt3_y,rh_pt3_z,rh_pt4_x,rh_pt4_y,rh_pt4_z,rh_pt5_x,rh_pt5_y,rh_pt5_z,rh_pt6_x,rh_pt6_y,rh_pt6_z,rh_pt7_x,rh_pt7_y,rh_pt7_z,rh_pt8_x,rh_pt8_y,rh_pt8_z,rh_pt9_x,rh_pt9_y,rh_pt9_z,rh_pt10_x,rh_pt10_y,rh_pt10_z,rh_pt11_x,rh_pt11_y,rh_pt11_z,rh_pt12_x,rh_pt12_y,rh_pt12_z,rh_pt13_x,rh_pt13_y,rh_pt13_z,rh_pt14_x,rh_pt14_y,rh_pt14_z,rh_pt15_x,rh_pt15_y,rh_pt15_z,rh_pt16_x,rh_pt16_y,rh_pt16_z,rh_pt17_x,rh_pt17_y,rh_pt17_z,rh_pt18_x,rh_pt18_y,rh_pt18_z,rh_pt19_x,rh_pt19_y,rh_pt19_z,rh_pt20_x,rh_pt20_y,rh_pt20_z,arm_pt0_x,arm_pt0_y,arm_pt0_z,arm_pt1_x,arm_pt1_y,arm_pt1_z,arm_pt2_x,arm_pt2_y,arm_pt2_z,arm_pt3_x,arm_pt3_y,arm_pt3_z,arm_pt4_x,arm_pt4_y,arm_pt4_z,arm_pt5_x,arm_pt5_y,arm_pt5_z
G,0.0,0.0,0.0,-0.005117535591125488,-0.06430506706237793,-0.006398645205337061,-0.026009321212768555,-0.11549782752990723,-0.010910342888820423,-0.04981285333633423,-0.15119236707687378,-0.014308598333883538,-0.061982929706573486,-0.18110084533691406,-0.01825321789263512,-0.07897865772247314,-0.089907705783844,-0.015805381791579975,-0.11950564384460449,-0.11970895528793335,-0.022038233907807125,-0.14380484819412231,-0.13591861724853516,-0.02633577722488667,-0.16428834199905396,-0.14768022298812866,-0.029666268708098187,-0.09184926748275757,-0.055204153060913086,-0.01650749470471169,-0.13849949836730957,-0.0796324610710144,-0.02113088357626225,-0.1676466166973114,-0.09211534261703491,-0.025072779016483082,-0.18997573852539062,-0.09905451536178589,-0.02885781365810658,-0.09523028135299683,-0.020912885665893555,-0.016907089831221356,-0.13946467638015747,-0.0319632887840271,-0.021381450327027096,-0.16692346334457397,-0.03716403245925903,-0.02681231263457562,-0.18707093596458435,-0.03919786214828491,-0.03149646844147469,-0.09208410978317261,0.010619759559631348,-0.017434952290642514,-0.12786298990249634,0.006763637065887451,-0.02266472901581551,-0.15020132064819336,0.005256712436676025,-0.026335669191468014,-0.16867873072624207,0.0031327009201049805,-0.028845592843282475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3539502024650574,0.006789565086364746,-0.2471928894519806,0.14162218570709229,0.3573153614997864,-0.44652432203292847,-0.37150251865386963,0.385503888130188,-0.33816587924957275,-0.027195453643798828,0.24097174406051636,-1.204463243484497,-0.291524201631546,0.6835681796073914,-0.7123314142227173
G,0.0,0.0,0.0,-0.003116309642791748,-0.0656936764717102,-0.0028983080268574213,-0.024203717708587646,-0.11569702625274658,-0.005039763215251014,-0.04927915334701538,-0.14970779418945312,-0.006525914694435642,-0.06120193004608154,-0.17895179986953735,-0.00826901294968252,-0.07711541652679443,-0.09568822383880615,-0.010087907358325765,-0.11792737245559692,-0.12662005424499512,-0.013451607941902921,-0.1418812870979309,-0.14145410060882568,-0.015171147926963613,-0.16110241413116455,-0.15141135454177856,-0.01697075650773172,-0.09026944637298584,-0.06130248308181763,-0.011684988669372842,-0.13661670684814453,-0.08673828840255737,-0.01655111745677118,-0.16563284397125244,-0.09980219602584839,-0.0202135416188014,-0.18784087896347046,-0.10741448402404785,-0.02328458339653139,-0.09448856115341187,-0.026574432849884033,-0.012816309041596696,-0.13976216316223145,-0.039345502853393555,-0.018391310281373308,-0.16692358255386353,-0.045445382595062256,-0.024149253077126787,-0.18742585182189941,-0.048067569732666016,-0.028273967138744638,-0.09228980541229248,0.005568385124206543,-0.013519191227175043,-0.1303640604019165,0.0008368492126464844,-0.019633044532753274,-0.15305817127227783,0.0008286237716674805,-0.023684476546264932,-0.17188137769699097,0.0002792477607727051,-0.025947400412775323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3538128733634949,0.006155669689178467,-0.22918763011693954,0.1467576026916504,0.3599308729171753,-0.47883037477731705,-0.3711594045162201,0.39058154821395874,-0.34733254462480545,-0.014686524868011475,0.2106282114982605,-1.2634125128388405,-0.32176291942596436,0.6923911571502686,-0.7394888773560524
G,0.0,0.0,0.0,-0.0024703145027160645,-0.06326478719711304,-0.0033803548172102182,-0.022912681102752686,-0.11313474178314209,-0.006395734005792519,-0.047510385513305664,-0.1480749249458313,-0.008354703520609519,-0.05844193696975708,-0.17943769693374634,-0.01044201627112784,-0.0758088231086731,-0.09628349542617798,-0.011642525528742453,-0.11501485109329224,-0.1299918293952942,-0.014838987586273333,-0.1379796266555786,-0.1462056040763855,-0.016259509694947383,-0.15646284818649292,-0.15738046169281006,-0.017747431618346354,-0.09091299772262573,-0.062896728515625,-0.012563039173556945,-0.13571113348007202,-0.09211421012878418,-0.016797022518886706,-0.16278201341629028,-0.10726797580718994,-0.01931873112656035,-0.18289726972579956,-0.11631190776824951,-0.021381293979658267,-0.0966748595237732,-0.028219401836395264,-0.01285756993777909,-0.14117342233657837,-0.04432553052902222,-0.017107678202165744,-0.1673671007156372,-0.053346991539001465,-0.02125197611488261,-0.1867474913597107,-0.05835556983947754,-0.024425383282078883,-0.09515732526779175,0.004063308238983154,-0.012763937560094973,-0.13210523128509521,-0.0024383068084716797,-0.017116756734623095,-0.15375679731369019,-0.0038851499557495117,-0.019422599670662066,-0.1714286208152771,-0.005386769771575928,-0.020512416583670756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3533082604408264,0.006922125816345215,-0.25703974068164825,0.1486791968345642,0.3604542016983032,-0.4833735078573227,-0.3693156838417053,0.39122235774993896,-0.38059091567993164,-0.009762823581695557,0.19379562139511108,-1.2932275086641312,-0.3199266493320465,0.7001399397850037,-0.7675090581178665
G,0.0,0.0,0.0,-0.004564464092254639,-0.06419020891189575,-0.0004580021771118936,-0.027026593685150146,-0.11479270458221436,-0.0016244716819358018,-0.05224555730819702,-0.14913713932037354,-0.0023859504720178393,-0.06130492687225342,-0.17957192659378052,-0.003602982323428705,-0.0756140947341919,-0.09701782464981079,-0.008923175802266314,-0.11294621229171753,-0.13331198692321777,-0.011510646959578708,-0.1356869339942932,-0.15081900358200073,-0.01267064647916527,-0.153803288936615,-0.1627742052078247,-0.014235472364163115,-0.09065163135528564,-0.06399422883987427,-0.011487709415888503,-0.13562101125717163,-0.09356868267059326,-0.01525586290452452,-0.1633514165878296,-0.1084102988243103,-0.018007378151452258,-0.18397200107574463,-0.11742126941680908,-0.02047554316166611,-0.09667342901229858,-0.03015238046646118,-0.01325593242589207,-0.14198684692382812,-0.0485805869102478,-0.017544784640705302,-0.17023366689682007,-0.057779014110565186,-0.022744468470847323,-0.1917096972465515,-0.06250405311584473,-0.026885119324361995,-0.09522587060928345,0.0024930238723754883,-0.01433781540188761,-0.1332283616065979,-0.004176735877990723,-0.019606984277999118,-0.1562475562095642,-0.0062291622161865234,-0.023105976229345515,-0.17552143335342407,-0.008260130882263184,-0.02511637384239407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35115259885787964,0.00789564847946167,-0.29719045758247375,0.15225601196289062,0.36680489778518677,-0.46728283166885376,-0.3611975610256195,0.3960897922515869,-0.4485810101032257,0.005571842193603516,0.1983364224433899,-1.3103797137737274,-0.3010970950126648,0.700085461139679,-0.8515842854976654
G,0.0,0.0,0.0,-0.0034210681915283203,-0.06327897310256958,-0.0021992564444985874,-0.025522172451019287,-0.11434048414230347,-0.004327867297604371,-0.0498354434967041,-0.14863824844360352,-0.0058629397546496875,-0.058900535106658936,-0.17920279502868652,-0.007965428872182656,-0.0763089656829834,-0.0958404541015625,-0.010157954996600438,-0.11672192811965942,-0.12856543064117432,-0.013184535434618283,-0.14034336805343628,-0.14444541931152344,-0.014905685676410485,-0.15862202644348145,-0.1547446846961975,-0.016706980882361222,-0.09035176038742065,-0.060952067375183105,-0.012150106137767125,-0.13790935277938843,-0.08686351776123047,-0.014962902410104562,-0.16639643907546997,-0.09923619031906128,-0.017991788802817155,-0.187136709690094,-0.10680264234542847,-0.021020023269727517,-0.09558409452438354,-0.02681785821914673,-0.013548634132519055,-0.14102047681808472,-0.04482489824295044,-0.01705396932192116,-0.16861194372177124,-0.05396789312362671,-0.022331841407492448,-0.18880724906921387,-0.05927330255508423,-0.026834420977309037,-0.09431064128875732,0.005162239074707031,-0.014533089591338921,-0.13180476427078247,-0.0007341504096984863,-0.01967847359009056,-0.1546010971069336,-0.002140045166015625,-0.023465646548345376,-0.1736547350883484,-0.004629254341125488,-0.02574101288445263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.351222962141037,0.009873270988464355,-0.212300144135952,0.14955729246139526,0.3714068531990051,-0.45309164375066757,-0.3609156608581543,0.4018610715866089,-0.3291899785399437,0.004585683345794678,0.2088804841041565,-1.2889703139662743,-0.3166530132293701,0.7013343572616577,-0.7366432771086693
G,0.0,0.0,0.0,-0.0011649131774902344,-0.06467616558074951,-0.0029113183394997577,-0.02244812250137329,-0.11544787883758545,-0.004984312703925298,-0.047354817390441895,-0.14954030513763428,-0.006220088819134162,-0.057337403297424316,-0.18025004863739014,-0.007739996550697015,-0.07598614692687988,-0.09660184383392334,-0.009655040701943562,-0.11544132232666016,-0.13009685277938843,-0.011923315947967694,-0.13901478052139282,-0.14611142873764038,-0.013038386603909657,-0.15741866827011108,-0.15616768598556519,-0.01447318961294286,-0.09006410837173462,-0.06189638376235962,-0.010834523489791081,-0.1363358497619629,-0.08800375461578369,-0.013669372549372838,-0.16419291496276855,-0.10168719291687012,-0.01594906860412948,-0.18480953574180603,-0.11022114753723145,-0.01813739353241317,-0.09511667490005493,-0.027765631675720215,-0.011499902246612237,-0.13940167427062988,-0.045882463455200195,-0.015098710557538197,-0.1658039093017578,-0.05619901418685913,-0.019680863259452508,-0.18546870350837708,-0.062152326107025146,-0.023355113355535195,-0.09363865852355957,0.0036259889602661133,-0.011817660195845292,-0.12952715158462524,-0.003727853298187256,-0.01668233612002723,-0.1516021490097046,-0.006036639213562012,-0.019909024251717256,-0.17009270191192627,-0.008506596088409424,-0.02161700466098182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35119494795799255,0.010150551795959473,-0.23138368874788284,0.13959622383117676,0.37449347972869873,-0.4701860472559929,-0.3618059754371643,0.4036557078361511,-0.35703083127737045,-0.0018240809440612793,0.20967775583267212,-1.298723541200161,-0.31320101022720337,0.6984975337982178,-0.7440582737326622
G,0.0,0.0,0.0,-0.0006595849990844727,-0.06506180763244629,-0.003139785586824928,-0.020368576049804688,-0.11579632759094238,-0.005175830892255817,-0.04394596815109253,-0.15267664194107056,-0.006474999341151033,-0.053743600845336914,-0.1836274266242981,-0.008041484842976843,-0.07561790943145752,-0.0988466739654541,-0.008779940756937776,-0.11635404825210571,-0.13015741109848022,-0.010866173173269544,-0.139440655708313,-0.14505064487457275,-0.01241672933377913,-0.15762150287628174,-0.1550653576850891,-0.014397178406795774,-0.08969622850418091,-0.06385457515716553,-0.010075048173746382,-0.1352819800376892,-0.09009051322937012,-0.01278397124536923,-0.16330015659332275,-0.10440951585769653,-0.01606475245483807,-0.1839369833469391,-0.11400413513183594,-0.01936036404498509,-0.09431982040405273,-0.02963334321975708,-0.011018050464770113,-0.13833355903625488,-0.04905223846435547,-0.0150499116656988,-0.16441911458969116,-0.0602836012840271,-0.020862687940677915,-0.18380212783813477,-0.06704127788543701,-0.025551053325614248,-0.0923345685005188,0.0014374256134033203,-0.011600411127290045,-0.1291232705116272,-0.005616426467895508,-0.017302865724047933,-0.15129202604293823,-0.007509052753448486,-0.021632114986857687,-0.16975069046020508,-0.009963035583496094,-0.0242673723054736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35050061345100403,0.009862065315246582,-0.1721271425485611,0.12707090377807617,0.3818874955177307,-0.5091127753257751,-0.3628816306591034,0.4033937454223633,-0.3134966790676117,-0.0240401029586792,0.20831036567687988,-1.3578729629516602,-0.30821001529693604,0.6756100654602051,-0.7736679911613464
H,0.0,0.0,0.0,-0.02123028039932251,-0.061951279640197754,0.008607405151884961,-0.05322355031967163,-0.08919268846511841,0.013003530826132703,-0.08615869283676147,-0.07744765281677246,0.016433725978892255,-0.10120850801467896,-0.056757450103759766,0.01843416961626332,-0.09763431549072266,-0.06425058841705322,0.0022078672495595697,-0.1418064832687378,-0.07370489835739136,0.0093966526050977,-0.16561055183410645,-0.07482367753982544,0.014110392804902006,-0.1844967007637024,-0.07444918155670166,0.015725868668120313,-0.10634952783584595,-0.02544039487838745,3.651155700623576e-05,-0.11353027820587158,-0.038600385189056396,0.01079897015140574,-0.09740090370178223,-0.038850247859954834,0.016822655599277425,-0.08392256498336792,-0.036667823791503906,0.018071132626097608,-0.10033005475997925,0.007719278335571289,0.00020726284262906347,-0.10384929180145264,-0.008824765682220459,0.010061177339117933,-0.08912003040313721,-0.010021626949310303,0.016223224725287366,-0.07594680786132812,-0.007017016410827637,0.016859381373684812,-0.09056192636489868,0.03741210699081421,0.0012358050166554335,-0.1005048155784607,0.025661587715148926,0.009930484842222143,-0.08751356601715088,0.020123541355133057,0.017996855925481725,-0.07415896654129028,0.018393278121948242,0.02289733375207703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546708822250366,0.01618891954421997,-0.27314741164445877,0.23097288608551025,0.32900047302246094,-0.48554546386003494,-0.3874322772026062,0.37736374139785767,-0.366335965692997,0.07498139142990112,0.11121261119842529,-1.2276609316468239,-0.3311498761177063,0.7099632620811462,-0.6863505020737648
H,0.0,0.0,0.0,-0.02070164680480957,-0.06465977430343628,0.0032648579999894345,-0.055422186851501465,-0.09506386518478394,0.0055410564728171074,-0.08818447589874268,-0.08389568328857422,0.007772967297592803,-0.10210084915161133,-0.05952870845794678,0.00914826345072095,-0.10034435987472534,-0.0628400444984436,-0.005825630776575164,-0.14278757572174072,-0.07959586381912231,-0.0016671230932607806,-0.16626131534576416,-0.08398205041885376,0.0013492038324565137,-0.18562263250350952,-0.08600056171417236,0.0016057875091299856,-0.10850673913955688,-0.02069711685180664,-0.006807119507333592,-0.11175107955932617,-0.04220867156982422,-0.0007170997941776669,-0.09508442878723145,-0.04391974210739136,0.00362727146969144,-0.08202868700027466,-0.03944045305252075,0.004160697184512063,-0.10216480493545532,0.011770904064178467,-0.005674544177940444,-0.10094201564788818,-0.011141777038574219,0.0014496518615723097,-0.08662664890289307,-0.014761030673980713,0.007556952148684903,-0.07428848743438721,-0.010655403137207031,0.008387740779677078,-0.0920899510383606,0.04028111696243286,-0.004415594894429997,-0.09557247161865234,0.022069096565246582,0.0020141283366919005,-0.0835300087928772,0.016483545303344727,0.008747903708377525,-0.07225024700164795,0.01653158664703369,0.012771831903615638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35076138377189636,0.015135705471038818,-0.2833101786673069,0.22075581550598145,0.32589191198349,-0.4397355057299137,-0.38223421573638916,0.3773946762084961,-0.38356176391243935,0.06517624855041504,0.13057804107666016,-1.097364280372858,-0.30914586782455444,0.7055759429931641,-0.7196860052645206
H,0.0,0.0,0.0,-0.021786272525787354,-0.0649603009223938,0.004110622118053686,-0.05663728713989258,-0.09741359949111938,0.0068205556746699925,-0.08969968557357788,-0.08509689569473267,0.008928376613942635,-0.10189038515090942,-0.05858922004699707,0.00996180660167123,-0.10154473781585693,-0.06433194875717163,-0.002810787045570362,-0.143663227558136,-0.08114844560623169,0.00047007329721349134,-0.1666961908340454,-0.08738791942596436,0.0018751359459140415,-0.18503308296203613,-0.090587317943573,0.0009172066494950171,-0.1096680760383606,-0.02294003963470459,-0.004960281410428036,-0.11236250400543213,-0.04638814926147461,0.00018112575361850514,-0.09590029716491699,-0.04931807518005371,0.0031629881270357485,-0.08320683240890503,-0.04519075155258179,0.0028325192544736977,-0.10237234830856323,0.008584797382354736,-0.005191873395057667,-0.10256403684616089,-0.014919936656951904,0.0008438263468572016,-0.08873897790908813,-0.02017378807067871,0.0064790517937519665,-0.07608181238174438,-0.017265915870666504,0.007171177669254791,-0.0913926362991333,0.03648096323013306,-0.005271297981204737,-0.09546571969985962,0.01846688985824585,0.00014854891941762371,-0.08382606506347656,0.011923372745513916,0.007009867011395943,-0.07266223430633545,0.011798560619354248,0.01131800039747144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3424609899520874,0.016271471977233887,-0.3097640089690685,0.22524648904800415,0.31971967220306396,-0.47296978160738945,-0.36957260966300964,0.37631386518478394,-0.4350785128772259,0.056652069091796875,0.1306440234184265,-1.1954770796000957,-0.2673793137073517,0.696225106716156,-0.7798265926539898
H,0.0,0.0,0.0,-0.02007436752319336,-0.06731247901916504,0.004106203338637648,-0.05660194158554077,-0.10236263275146484,0.007119066326453982,-0.09304279088973999,-0.09497284889221191,0.010005017521366177,-0.10792046785354614,-0.07193821668624878,0.011706375295802651,-0.10119688510894775,-0.06870704889297485,-0.005436822527513208,-0.14416605234146118,-0.08793771266937256,-0.001564134366303982,-0.16769546270370483,-0.09438061714172363,0.0007394390530359729,-0.1861676573753357,-0.0976746678352356,0.0004423353646823003,-0.10977816581726074,-0.027207016944885254,-0.0068703207536193744,-0.1117900013923645,-0.050081491470336914,0.00010386319340316419,-0.09585237503051758,-0.053160130977630615,0.004500324151053725,-0.08325684070587158,-0.05006718635559082,0.004581488447770177,-0.10273569822311401,0.005392551422119141,-0.006112755031749906,-0.10208553075790405,-0.01674175262451172,0.001566436619072853,-0.08898717164993286,-0.021308064460754395,0.008056773582979737,-0.07653611898422241,-0.0187036395072937,0.008708832564338742,-0.09171879291534424,0.03423357009887695,-0.005148047336802186,-0.09395390748977661,0.016154766082763672,0.0015164162149128302,-0.0824120044708252,0.010251879692077637,0.008843929285689889,-0.07139378786087036,0.01088041067123413,0.01312422171471983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3449465334415436,0.01630401611328125,-0.2864725589752197,0.21864426136016846,0.32571786642074585,-0.4622658044099808,-0.37070998549461365,0.3767649531364441,-0.4185725897550583,0.048820316791534424,0.1658903956413269,-1.2016962319612503,-0.2956146001815796,0.6960367560386658,-0.7829958945512772
H,0.0,0.0,0.0,-0.018869459629058838,-0.06816858053207397,0.006871919914274827,-0.052557408809661865,-0.10270196199417114,0.011896259452342406,-0.08517175912857056,-0.09599018096923828,0.01597201388621272,-0.09850120544433594,-0.07391524314880371,0.018812557052015677,-0.10019129514694214,-0.06615906953811646,0.0010089809756124168,-0.140985369682312,-0.08476728200912476,0.0067696523136788755,-0.1624811291694641,-0.09168064594268799,0.009781224022745505,-0.17934828996658325,-0.0951310396194458,0.009906655478417292,-0.10861486196517944,-0.025044143199920654,-0.0013471737521371097,-0.10891038179397583,-0.045424818992614746,0.006678183398335591,-0.09331589937210083,-0.04815012216567993,0.010550613816022292,-0.08088314533233643,-0.045410096645355225,0.01035821374797763,-0.10123652219772339,0.008337736129760742,-0.0015699895349001736,-0.09937316179275513,-0.013135850429534912,0.006784151143520489,-0.08643639087677002,-0.017674684524536133,0.012373532469510451,-0.07413923740386963,-0.01524895429611206,0.012541632468938246,-0.08992820978164673,0.03802335262298584,-0.001372798743531689,-0.09065473079681396,0.020569324493408203,0.006058660636782065,-0.07973301410675049,0.0144500732421875,0.012961785609959975,-0.06939494609832764,0.014600992202758789,0.0169443910225624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3466029763221741,0.013036847114562988,-0.2422853745520115,0.2158184051513672,0.3332900404930115,-0.44244610145688057,-0.3741709291934967,0.37806278467178345,-0.32464786246418953,0.03325545787811279,0.17082953453063965,-1.1511590965092182,-0.32880741357803345,0.6870697736740112,-0.7485322840511799
